feedback_id,timestamp,department,feedback_source,feedback_text,sentiment_label,sentiment_intensity,rating_score,emotional_tone,word_count,character_count,exclamation_count,question_count,intern_experience,program_duration,has_suggestion,would_recommend
FB_00925,2024-09-24 00:00:00,Marketing,Weekly Check-in,This internship exceeded my expectations. The company culture was particularly valuable for my career development.,positive,0.86,5.0,grateful,15,114,0,0,Some Experience,8 weeks,False,True
FB_00926,2024-03-20 00:00:00,Marketing,Social Media,This internship exceeded my expectations. The company culture was particularly valuable for my career development.,positive,1.0,4.2,enthusiastic,15,114,0,0,Experienced,12 weeks,False,True
FB_00927,2024-09-17 00:00:00,Marketing,Mentor Meeting,My mentor was very knowledgeable. The Marketing team provided excellent guidance throughout the program.,positive,0.94,3.9,enthusiastic,14,104,0,0,Experienced,6 months,False,True
FB_00928,2024-09-05 00:00:00,Software Engineering,Weekly Check-in,The program was acceptable. I learned some skills in technical writing during my time here.,neutral,0.43,3.5,objective,15,91,0,0,Experienced,12 weeks,True,False
FB_00929,2024-03-02 00:00:00,UX Design,Exit Interview,The internship experience was wonderful. I really enjoyed working on software development and learned so much about project management.,positive,0.76,5.0,inspired,19,135,0,0,Experienced,12 weeks,False,True
FB_00930,2024-06-17 00:00:00,UX Design,Social Media,"Unfortunately, the internship was stressful. I faced challenges with project guidance.",negative,0.34,2.2,frustrated,11,86,0,0,Experienced,8 weeks,False,False
FB_00931,2024-05-11 00:00:00,Business Analytics,Mentor Meeting,The internship was adequate. I worked on user research and gained experience in technical writing.,neutral,0.58,2.9,calm,15,98,0,0,Experienced,12 weeks,False,True
FB_00932,2024-05-22 00:00:00,Software Engineering,Mid-term Review,It was a standard internship experience. I completed my assignments in Software Engineering.,neutral,0.33,3.4,reserved,13,92,0,0,First Internship,12 weeks,True,True
FB_00933,2024-01-27 00:00:00,Software Engineering,Social Media,My mentor was excellent guide. The Software Engineering team provided excellent guidance throughout the program.,positive,0.55,5.0,inspired,15,112,0,0,Some Experience,8 weeks,False,True
FB_00934,2024-01-05 00:00:00,Data Science,Exit Interview,My mentor was great teacher. The Data Science team provided excellent guidance throughout the program.,positive,0.97,5.0,inspired,15,102,0,0,Experienced,6 months,True,True
FB_00935,2024-05-08 00:00:00,Data Science,Email Feedback,My experience was satisfactory. The Data Science program met the basic expectations.,neutral,0.46,2.5,neutral,12,84,0,0,Some Experience,16 weeks,False,False
FB_00936,2024-04-03 00:00:00,Business Analytics,Exit Interview,This internship exceeded my expectations. The team environment was particularly valuable for my career development.,positive,0.77,3.9,excited,15,115,0,0,Some Experience,8 weeks,False,True
FB_00937,2024-04-03 00:00:00,Business Analytics,Exit Interview,My mentor was extremely supportive. The Business Analytics team provided excellent guidance throughout the program.,positive,0.92,4.3,inspired,15,115,0,0,First Internship,8 weeks,True,True
FB_00938,2024-06-14 00:00:00,Software Engineering,Weekly Check-in,This internship exceeded my expectations. The team environment was particularly valuable for my career development.,positive,1.0,5.0,grateful,15,115,0,0,First Internship,12 weeks,True,True
FB_00939,2024-08-29 00:00:00,Software Engineering,Mentor Meeting,My mentor was excellent guide. The Software Engineering team provided excellent guidance throughout the program.,positive,0.77,4.2,enthusiastic,15,112,0,0,Some Experience,16 weeks,False,True
FB_00940,2024-01-29 00:00:00,Marketing,Email Feedback,This internship exceeded my expectations. The company culture was particularly valuable for my career development.,positive,0.68,3.7,satisfied,15,114,0,0,Some Experience,16 weeks,False,True
FB_00941,2024-07-10 00:00:00,Software Engineering,Exit Interview,The internship was standard. I worked on software development and gained experience in data analysis.,neutral,0.66,3.5,balanced,15,101,0,0,First Internship,16 weeks,False,False
FB_00942,2024-02-08 00:00:00,Business Analytics,Social Media,My experience was satisfactory. The Business Analytics program met the basic expectations.,neutral,0.44,2.4,neutral,12,90,0,0,First Internship,12 weeks,False,False
FB_00943,2024-07-11 00:00:00,Research,Social Media,The internship experience was highly beneficial. I really enjoyed working on machine learning models and learned so much about data analysis.,positive,0.84,4.5,inspired,21,141,0,0,First Internship,8 weeks,False,True
FB_00944,2024-03-18 00:00:00,Marketing,Weekly Check-in,I would highly recommend this program to others. The project variety made it a wonderful experience.,positive,0.86,4.1,grateful,16,100,0,0,Experienced,16 weeks,False,True
FB_00945,2024-02-04 00:00:00,Business Analytics,End-of-Program Survey,This internship exceeded my expectations. The team environment was particularly valuable for my career development.,positive,0.8,4.3,grateful,15,115,0,0,Experienced,16 weeks,True,True
FB_00946,2024-12-12 00:00:00,Marketing,Mentor Meeting,My mentor was excellent guide. The Marketing team provided excellent guidance throughout the program.,positive,0.8,4.8,grateful,14,101,0,0,Experienced,16 weeks,False,True
FB_00947,2024-01-09 00:00:00,Research,End-of-Program Survey,I would highly recommend this program to others. The company culture made it a wonderful experience.,positive,0.78,4.3,enthusiastic,16,100,0,0,Experienced,6 months,True,True
FB_00948,2024-02-08 00:00:00,Business Analytics,Mentor Meeting,The program was acceptable. I learned some skills in technical writing during my time here.,neutral,0.46,3.0,neutral,15,91,0,0,Experienced,8 weeks,True,True
FB_00949,2024-12-16 00:00:00,Business Analytics,Mid-term Review,The internship was fine. I worked on user research and gained experience in technical writing.,neutral,0.66,2.9,neutral,15,94,0,0,Some Experience,16 weeks,False,True
FB_00950,2024-09-27 00:00:00,Research,Mid-term Review,The internship was acceptable. I worked on machine learning models and gained experience in technical writing.,neutral,0.47,3.3,objective,16,110,0,0,Experienced,6 months,True,False
FB_00951,2024-10-26 00:00:00,Marketing,End-of-Program Survey,I would highly recommend this program to others. The team environment made it a wonderful experience.,positive,0.75,4.8,grateful,16,101,0,0,Experienced,16 weeks,False,True
FB_00952,2024-04-02 00:00:00,Research,Email Feedback,The company culture is collaborative and innovative. I felt supported and valued during my time here.,positive,0.86,5.0,enthusiastic,16,101,0,0,First Internship,8 weeks,False,True
FB_00953,2024-08-05 00:00:00,Data Science,Mentor Meeting,This internship exceeded my expectations. The mentor support was particularly valuable for my career development.,positive,0.87,4.4,grateful,15,113,0,0,Some Experience,12 weeks,True,True
FB_00954,2024-08-16 00:00:00,Software Engineering,Mentor Meeting,My mentor was excellent guide. The Software Engineering team provided excellent guidance throughout the program.,positive,0.63,3.7,excited,15,112,0,0,Some Experience,6 months,False,True
FB_00955,2024-04-17 00:00:00,UX Design,Social Media,The internship was acceptable. I worked on business analysis and gained experience in technical writing.,neutral,0.51,2.4,calm,15,104,0,0,First Internship,6 months,True,False
FB_00956,2024-01-04 00:00:00,Marketing,Exit Interview,The internship experience was great. I really enjoyed working on marketing campaigns and learned so much about team collaboration.,positive,1.0,5.0,excited,19,130,0,0,Some Experience,6 months,False,True
FB_00957,2024-01-09 00:00:00,Data Science,Weekly Check-in,This internship exceeded my expectations. The team environment was particularly valuable for my career development.,positive,0.88,4.8,satisfied,15,115,0,0,Some Experience,16 weeks,False,True
FB_00958,2024-12-04 00:00:00,Software Engineering,Mid-term Review,My mentor was extremely supportive. The Software Engineering team provided excellent guidance throughout the program.,positive,0.72,3.6,grateful,15,117,0,0,Some Experience,16 weeks,False,True
FB_00959,2024-09-11 00:00:00,Software Engineering,Exit Interview,The company culture is inclusive and welcoming. I felt supported and valued during my time here.,positive,0.71,4.1,excited,16,96,0,0,First Internship,16 weeks,False,True
FB_00960,2024-01-24 00:00:00,Marketing,Mentor Meeting,This internship exceeded my expectations. The learning opportunities was particularly valuable for my career development.,positive,0.73,4.4,satisfied,15,121,0,0,Experienced,6 months,True,True
FB_00961,2024-08-25 00:00:00,Research,Social Media,The internship experience was extremely rewarding. I really enjoyed working on marketing campaigns and learned so much about data visualization.,positive,0.91,3.5,satisfied,20,144,0,0,Some Experience,6 months,False,True
FB_00962,2024-12-02 00:00:00,Business Analytics,Mentor Meeting,The internship provided adequate learning opportunities. The learning opportunities was as expected.,neutral,0.52,2.5,balanced,12,100,0,0,Experienced,16 weeks,True,True
FB_00963,2024-02-18 00:00:00,Data Science,Exit Interview,The company culture is collaborative and innovative. I felt supported and valued during my time here.,positive,0.66,5.0,excited,16,101,0,0,Experienced,6 months,False,True
FB_00964,2024-09-21 00:00:00,Business Analytics,End-of-Program Survey,This internship exceeded my expectations. The team environment was particularly valuable for my career development.,positive,0.76,3.2,inspired,15,115,0,0,Experienced,16 weeks,True,True
FB_00965,2024-03-14 00:00:00,Software Engineering,Weekly Check-in,My mentor was extremely supportive. The Software Engineering team provided excellent guidance throughout the program.,positive,1.0,5.0,excited,15,117,0,0,Experienced,8 weeks,True,True
FB_00966,2024-08-20 00:00:00,Software Engineering,Mid-term Review,The internship experience was impressive. I really enjoyed working on user research and learned so much about team collaboration.,positive,0.87,3.9,grateful,19,129,0,0,Experienced,16 weeks,False,True
FB_00967,2024-12-05 00:00:00,Data Science,Email Feedback,The company culture is dynamic and exciting. I felt supported and valued during my time here.,positive,0.78,4.3,satisfied,16,93,0,0,First Internship,16 weeks,True,True
FB_00968,2024-08-22 00:00:00,Marketing,End-of-Program Survey,It was a standard internship experience. I completed my assignments in Marketing.,neutral,0.35,4.3,calm,12,81,0,0,First Internship,8 weeks,False,False
FB_00969,2024-01-09 00:00:00,Marketing,Weekly Check-in,The company culture is collaborative and innovative. I felt supported and valued during my time here.,positive,0.87,4.6,grateful,16,101,0,0,First Internship,16 weeks,False,True
FB_00970,2024-03-26 00:00:00,Software Engineering,Social Media,The program was acceptable. I learned some skills in project management during my time here.,neutral,0.51,3.5,reserved,15,92,0,0,Some Experience,12 weeks,False,False
FB_00971,2024-01-26 00:00:00,Research,Mentor Meeting,My experience was satisfactory. The Research program met the basic expectations.,neutral,0.46,3.2,balanced,11,80,0,0,Some Experience,16 weeks,False,True
FB_00972,2024-10-31 00:00:00,UX Design,Exit Interview,My mentor was great teacher. The UX Design team provided excellent guidance throughout the program.,positive,0.75,4.6,inspired,15,99,0,0,First Internship,8 weeks,True,True
FB_00973,2024-02-06 00:00:00,Software Engineering,Mid-term Review,My mentor was excellent guide. The Software Engineering team provided excellent guidance throughout the program.,positive,0.74,4.8,enthusiastic,15,112,0,0,First Internship,16 weeks,False,True
FB_00974,2024-06-16 00:00:00,UX Design,End-of-Program Survey,The program was acceptable. I learned some skills in team collaboration during my time here.,neutral,0.5,3.2,balanced,15,92,0,0,First Internship,8 weeks,False,True
FB_00975,2024-05-19 00:00:00,Research,Social Media,I would highly recommend this program to others. The learning opportunities made it a wonderful experience.,positive,0.79,5.0,enthusiastic,16,107,0,0,First Internship,6 months,True,True
FB_00976,2024-02-15 00:00:00,Marketing,End-of-Program Survey,I would highly recommend this program to others. The company culture made it a wonderful experience.,positive,0.99,3.6,excited,16,100,0,0,Experienced,16 weeks,False,True
FB_00977,2024-05-21 00:00:00,Research,Exit Interview,It was a standard internship experience. I completed my assignments in Research.,neutral,0.43,2.5,balanced,12,80,0,0,Some Experience,16 weeks,False,True
FB_00978,2024-12-28 00:00:00,Marketing,End-of-Program Survey,I would highly recommend this program to others. The team environment made it a wonderful experience.,positive,1.0,4.2,excited,16,101,0,0,Some Experience,6 months,False,True
FB_00979,2024-10-24 00:00:00,Research,Exit Interview,The internship experience was impressive. I really enjoyed working on machine learning models and learned so much about Python programming.,positive,1.0,3.4,enthusiastic,20,139,0,0,Experienced,6 months,True,True
FB_00980,2024-10-17 00:00:00,Research,Email Feedback,I would highly recommend this program to others. The learning opportunities made it a wonderful experience.,positive,0.83,5.0,grateful,16,107,0,0,First Internship,8 weeks,False,True
FB_00981,2024-05-21 00:00:00,Marketing,End-of-Program Survey,I would highly recommend this program to others. The team environment made it a wonderful experience.,positive,0.84,4.5,grateful,16,101,0,0,Some Experience,8 weeks,False,True
FB_00982,2024-02-15 00:00:00,Research,Email Feedback,My mentor was excellent guide. The Research team provided excellent guidance throughout the program.,positive,0.9,4.8,satisfied,14,100,0,0,Some Experience,16 weeks,False,True
FB_00983,2024-06-09 00:00:00,Research,Mentor Meeting,My experience was satisfactory. The Research program met the basic expectations.,neutral,0.51,3.3,objective,11,80,0,0,Experienced,6 months,False,True
FB_00984,2024-03-27 00:00:00,Software Engineering,Weekly Check-in,It was a standard internship experience. I completed my assignments in Software Engineering.,neutral,0.48,2.9,calm,13,92,0,0,Some Experience,8 weeks,False,True
FB_00985,2024-12-22 00:00:00,Business Analytics,Email Feedback,The internship provided adequate learning opportunities. The mentor support was as expected.,neutral,0.61,2.9,reserved,12,92,0,0,First Internship,12 weeks,False,True
FB_00986,2024-07-16 00:00:00,Research,Exit Interview,My experience was satisfactory. The Research program met the basic expectations.,neutral,0.21,3.3,calm,11,80,0,0,First Internship,16 weeks,False,True
FB_00987,2024-05-05 00:00:00,Marketing,Mid-term Review,The internship experience was outstanding. I really enjoyed working on business analysis and learned so much about data visualization.,positive,0.83,4.8,grateful,19,134,0,0,First Internship,6 months,False,True
FB_00988,2024-09-22 00:00:00,Software Engineering,Mid-term Review,My mentor was excellent guide. The Software Engineering team provided excellent guidance throughout the program.,positive,0.74,4.5,grateful,15,112,0,0,Experienced,6 months,False,True
FB_00989,2024-02-09 00:00:00,UX Design,Email Feedback,This internship exceeded my expectations. The team environment was particularly valuable for my career development.,positive,0.94,5.0,enthusiastic,15,115,0,0,Experienced,12 weeks,False,True
FB_00990,2024-06-09 00:00:00,Research,Mid-term Review,The program was acceptable. I learned some skills in technical writing during my time here.,neutral,0.54,2.6,reserved,15,91,0,0,First Internship,12 weeks,True,True
FB_00991,2024-11-12 00:00:00,Research,Social Media,My experience was satisfactory. The Research program met the basic expectations.,neutral,0.36,2.5,objective,11,80,0,0,Some Experience,6 months,False,False
FB_00992,2024-10-18 00:00:00,Software Engineering,End-of-Program Survey,The company culture is supportive and growth-oriented. I felt supported and valued during my time here.,positive,0.93,4.2,enthusiastic,16,103,0,0,Some Experience,8 weeks,True,True
FB_00993,2024-10-02 00:00:00,UX Design,Exit Interview,My experience was satisfactory. The UX Design program met the basic expectations.,neutral,0.55,3.5,balanced,12,81,0,0,Experienced,16 weeks,False,True
FB_00994,2024-02-06 00:00:00,Business Analytics,Exit Interview,The company culture is supportive and growth-oriented. I felt supported and valued during my time here.,positive,0.88,4.9,excited,16,103,0,0,Experienced,8 weeks,False,True
FB_00995,2024-03-02 00:00:00,Research,Mid-term Review,My experience was satisfactory. The Research program met the basic expectations.,neutral,0.54,2.7,objective,11,80,0,0,Some Experience,8 weeks,False,False
FB_00996,2024-06-30 00:00:00,Research,Email Feedback,I would highly recommend this program to others. The learning opportunities made it a wonderful experience.,positive,0.91,4.9,enthusiastic,16,107,0,0,First Internship,6 months,True,True
FB_00997,2024-05-11 00:00:00,UX Design,End-of-Program Survey,I would highly recommend this program to others. The learning opportunities made it a wonderful experience.,positive,0.91,5.0,inspired,16,107,0,0,First Internship,8 weeks,True,True
FB_00998,2024-10-17 00:00:00,Data Science,Email Feedback,My mentor was always available. The Data Science team provided excellent guidance throughout the program.,positive,0.96,4.7,excited,15,105,0,0,Experienced,16 weeks,True,True
FB_00999,2024-12-15 00:00:00,Software Engineering,Mid-term Review,It was a standard internship experience. I completed my assignments in Software Engineering.,neutral,0.41,3.0,neutral,13,92,0,0,First Internship,16 weeks,False,True
FB_01000,2024-01-20 00:00:00,Research,Mentor Meeting,My experience was satisfactory. The Research program met the basic expectations.,neutral,0.43,2.9,reserved,11,80,0,0,Experienced,8 weeks,True,False
FB_01001,2024-11-09 00:00:00,Marketing,End-of-Program Survey,My mentor was excellent guide. The Marketing team provided excellent guidance throughout the program.,positive,0.78,4.2,grateful,14,101,0,0,Some Experience,6 months,True,True
FB_01002,2024-05-02 00:00:00,Business Analytics,Mentor Meeting,I would highly recommend this program to others. The team environment made it a wonderful experience.,positive,0.75,4.1,grateful,16,101,0,0,Some Experience,12 weeks,True,True
FB_01003,2024-05-24 00:00:00,Data Science,Weekly Check-in,I would highly recommend this program to others. The company culture made it a wonderful experience.,positive,0.83,3.6,grateful,16,100,0,0,Some Experience,12 weeks,False,True
FB_01004,2024-02-23 00:00:00,Software Engineering,Weekly Check-in,I would not recommend this internship. The communication channels made it difficult to benefit fully.,negative,0.18,2.0,critical,15,101,0,0,Some Experience,6 months,False,False
FB_01005,2024-10-19 00:00:00,Marketing,Exit Interview,My experience was below expectations. The unclear expectations affected my learning significantly.,negative,0.44,2.5,suggestive,12,98,0,0,Experienced,12 weeks,False,False
FB_01006,2024-09-25 00:00:00,Research,End-of-Program Survey,The internship experience was fantastic. I really enjoyed working on user research and learned so much about data visualization.,positive,0.69,3.7,inspired,19,128,0,0,First Internship,16 weeks,False,True
FB_01007,2024-11-23 00:00:00,Data Science,Mid-term Review,My mentor was very knowledgeable. The Data Science team provided excellent guidance throughout the program.,positive,0.66,4.1,inspired,15,107,0,0,Experienced,8 weeks,False,True
FB_01008,2024-07-09 00:00:00,UX Design,Mid-term Review,"Unfortunately, the internship was unsatisfactory. I faced challenges with communication gaps.",negative,0.27,2.7,disappointed,11,93,0,0,Some Experience,8 weeks,False,False
FB_01009,2024-11-30 00:00:00,Business Analytics,Mid-term Review,The internship provided adequate learning opportunities. The mentor support was as expected.,neutral,0.3,2.9,calm,12,92,0,0,Experienced,16 weeks,False,False
FB_01010,2024-12-05 00:00:00,UX Design,Exit Interview,My mentor was excellent guide. The UX Design team provided excellent guidance throughout the program.,positive,0.61,4.8,grateful,15,101,0,0,Experienced,12 weeks,False,True
FB_01011,2024-10-01 00:00:00,Data Science,End-of-Program Survey,I would highly recommend this program to others. The project variety made it a wonderful experience.,positive,0.84,4.5,enthusiastic,16,100,0,0,Some Experience,16 weeks,True,True
FB_01012,2024-03-06 00:00:00,Marketing,End-of-Program Survey,It was a standard internship experience. I completed my assignments in Marketing.,neutral,0.37,3.7,calm,12,81,0,0,Experienced,8 weeks,False,False
FB_01013,2024-11-11 00:00:00,Software Engineering,End-of-Program Survey,My experience was satisfactory. The Software Engineering program met the basic expectations.,neutral,0.52,1.5,objective,12,92,0,0,Some Experience,6 months,True,False
FB_01014,2024-05-08 00:00:00,Data Science,Email Feedback,"The Data Science program needs improvement. Specifically, the onboarding process was disappointing.",negative,0.49,3.4,concerned,12,99,0,0,First Internship,16 weeks,False,False
FB_01015,2024-01-13 00:00:00,Research,End-of-Program Survey,My mentor was very knowledgeable. The Research team provided excellent guidance throughout the program.,positive,0.73,4.6,satisfied,14,103,0,0,Some Experience,8 weeks,True,True
FB_01016,2024-09-30 00:00:00,Business Analytics,Social Media,My mentor was extremely supportive. The Business Analytics team provided excellent guidance throughout the program.,positive,0.65,4.9,inspired,15,115,0,0,First Internship,12 weeks,True,True
FB_01017,2024-03-02 00:00:00,Marketing,Weekly Check-in,The internship experience was outstanding. I really enjoyed working on data analysis projects and learned so much about team collaboration.,positive,0.88,4.7,inspired,20,139,0,0,First Internship,8 weeks,False,True
FB_01018,2024-12-15 00:00:00,Data Science,End-of-Program Survey,I would highly recommend this program to others. The project variety made it a wonderful experience.,positive,1.0,5.0,grateful,16,100,0,0,Some Experience,16 weeks,False,True
FB_01019,2024-05-11 00:00:00,Research,Exit Interview,My mentor was very knowledgeable. The Research team provided excellent guidance throughout the program.,positive,0.72,4.7,satisfied,14,103,0,0,First Internship,16 weeks,True,True
FB_01020,2024-04-16 00:00:00,UX Design,Mentor Meeting,The internship experience was excellent. I really enjoyed working on user research and learned so much about data analysis.,positive,0.53,4.5,enthusiastic,19,123,0,0,Some Experience,6 months,True,True
FB_01021,2024-05-05 00:00:00,UX Design,Email Feedback,I would highly recommend this program to others. The company culture made it a wonderful experience.,positive,0.74,4.2,grateful,16,100,0,0,First Internship,12 weeks,False,True
FB_01022,2024-04-19 00:00:00,Research,Email Feedback,The internship provided adequate learning opportunities. The mentor support was as expected.,neutral,0.52,2.7,balanced,12,92,0,0,Some Experience,12 weeks,False,True
FB_01023,2024-12-03 00:00:00,UX Design,Weekly Check-in,There were several issues with the program. The feedback timing needs to be addressed for future interns.,negative,0.47,1.3,disappointed,17,105,0,0,Some Experience,6 months,False,False
FB_01024,2024-03-20 00:00:00,UX Design,End-of-Program Survey,It was a standard internship experience. I completed my assignments in UX Design.,neutral,0.5,3.0,reserved,13,81,0,0,Experienced,6 months,False,True
FB_01025,2024-02-13 00:00:00,Software Engineering,Exit Interview,My mentor was great teacher. The Software Engineering team provided excellent guidance throughout the program.,positive,0.82,4.3,excited,15,110,0,0,First Internship,8 weeks,True,True
FB_01026,2024-06-06 00:00:00,Data Science,Weekly Check-in,The internship provided adequate learning opportunities. The learning opportunities was as expected.,neutral,0.41,3.4,calm,12,100,0,0,First Internship,16 weeks,False,False
FB_01027,2024-03-01 00:00:00,UX Design,Exit Interview,My mentor was very knowledgeable. The UX Design team provided excellent guidance throughout the program.,positive,0.75,4.2,satisfied,15,104,0,0,Experienced,6 months,False,True
FB_01028,2024-07-14 00:00:00,Business Analytics,Email Feedback,This internship exceeded my expectations. The mentor support was particularly valuable for my career development.,positive,0.68,3.8,grateful,15,113,0,0,Some Experience,6 months,False,True
FB_01029,2024-01-11 00:00:00,Data Science,Social Media,The internship provided adequate learning opportunities. The learning opportunities was as expected.,neutral,0.59,2.8,objective,12,100,0,0,Some Experience,16 weeks,True,True
FB_01030,2024-12-30 00:00:00,Marketing,End-of-Program Survey,The company culture is collaborative and innovative. I felt supported and valued during my time here.,positive,0.83,4.6,enthusiastic,16,101,0,0,First Internship,16 weeks,False,True
FB_01031,2024-09-07 00:00:00,UX Design,End-of-Program Survey,The company culture is supportive and growth-oriented. I felt supported and valued during my time here.,positive,0.78,4.9,excited,16,103,0,0,Some Experience,12 weeks,False,True
FB_01032,2024-01-17 00:00:00,Software Engineering,Email Feedback,I would highly recommend this program to others. The team environment made it a wonderful experience.,positive,0.78,4.7,inspired,16,101,0,0,First Internship,8 weeks,True,True
FB_01033,2024-08-05 00:00:00,Data Science,Weekly Check-in,I would highly recommend this program to others. The team environment made it a wonderful experience.,positive,0.71,4.6,inspired,16,101,0,0,Some Experience,16 weeks,False,True
FB_01034,2024-02-28 00:00:00,Marketing,Email Feedback,My mentor was excellent guide. The Marketing team provided excellent guidance throughout the program.,positive,0.78,3.3,inspired,14,101,0,0,First Internship,12 weeks,True,True
FB_01035,2024-06-23 00:00:00,Data Science,Mid-term Review,This internship exceeded my expectations. The mentor support was particularly valuable for my career development.,positive,0.94,5.0,excited,15,113,0,0,Experienced,8 weeks,False,True
FB_01036,2024-04-05 00:00:00,Research,Mentor Meeting,My experience was below expectations. The lack of structure affected my learning significantly.,negative,0.49,2.8,frustrated,13,95,0,0,First Internship,8 weeks,False,False
FB_01037,2024-11-05 00:00:00,Research,Mid-term Review,The internship experience was highly beneficial. I really enjoyed working on marketing campaigns and learned so much about data analysis.,positive,0.83,4.5,satisfied,20,137,0,0,Experienced,12 weeks,False,True
FB_01038,2024-03-31 00:00:00,Research,Email Feedback,The internship was typical. I worked on software development and gained experience in technical writing.,neutral,0.47,2.7,neutral,15,104,0,0,First Internship,16 weeks,False,True
FB_01039,2024-11-03 00:00:00,Software Engineering,Email Feedback,The internship experience was outstanding. I really enjoyed working on software development and learned so much about project management.,positive,0.98,4.8,enthusiastic,19,137,0,0,Some Experience,16 weeks,False,True
FB_01040,2024-02-02 00:00:00,Marketing,Mentor Meeting,My mentor was always available. The Marketing team provided excellent guidance throughout the program.,positive,0.73,4.4,excited,14,102,0,0,Some Experience,16 weeks,True,True
FB_01041,2024-12-11 00:00:00,Data Science,Social Media,It was a standard internship experience. I completed my assignments in Data Science.,neutral,0.56,3.0,neutral,13,84,0,0,First Internship,16 weeks,False,True
FB_01042,2024-09-12 00:00:00,Marketing,Email Feedback,The internship experience was impressive. I really enjoyed working on marketing campaigns and learned so much about data analysis.,positive,0.46,3.8,enthusiastic,19,130,0,0,Some Experience,6 months,False,True
FB_01043,2024-08-25 00:00:00,Research,Mid-term Review,My mentor was excellent guide. The Research team provided excellent guidance throughout the program.,positive,0.62,4.2,satisfied,14,100,0,0,Some Experience,6 months,False,True
FB_01044,2024-12-04 00:00:00,Research,Mentor Meeting,The internship experience was truly amazing. I really enjoyed working on marketing campaigns and learned so much about team collaboration.,positive,0.78,4.2,satisfied,20,138,0,0,First Internship,12 weeks,False,True
FB_01045,2024-03-22 00:00:00,Software Engineering,Mid-term Review,I would highly recommend this program to others. The project variety made it a wonderful experience.,positive,1.0,4.3,satisfied,16,100,0,0,Some Experience,16 weeks,False,True
FB_01046,2024-02-24 00:00:00,UX Design,Social Media,It was a standard internship experience. I completed my assignments in UX Design.,neutral,0.53,3.2,balanced,13,81,0,0,First Internship,16 weeks,True,True
FB_01047,2024-12-16 00:00:00,Software Engineering,Mid-term Review,I would highly recommend this program to others. The team environment made it a wonderful experience.,positive,0.63,4.8,enthusiastic,16,101,0,0,Experienced,6 months,False,True
FB_01048,2024-08-16 00:00:00,Business Analytics,Mid-term Review,This internship exceeded my expectations. The team environment was particularly valuable for my career development.,positive,0.79,5.0,excited,15,115,0,0,Some Experience,6 months,False,True
FB_01049,2024-06-13 00:00:00,Marketing,Email Feedback,This internship exceeded my expectations. The team environment was particularly valuable for my career development.,positive,0.64,4.8,grateful,15,115,0,0,Experienced,12 weeks,True,True
FB_01050,2024-09-18 00:00:00,Business Analytics,Mid-term Review,My experience was satisfactory. The Business Analytics program met the basic expectations.,neutral,0.58,2.2,balanced,12,90,0,0,First Internship,6 months,True,True
FB_01051,2024-01-31 00:00:00,Data Science,Social Media,The company culture is supportive and growth-oriented. I felt supported and valued during my time here.,positive,0.66,4.7,enthusiastic,16,103,0,0,Some Experience,12 weeks,False,True
FB_01052,2024-10-01 00:00:00,Data Science,Weekly Check-in,The company culture is dynamic and exciting. I felt supported and valued during my time here.,positive,0.97,4.1,inspired,16,93,0,0,First Internship,12 weeks,True,True
FB_01053,2024-06-01 00:00:00,Business Analytics,Social Media,The internship experience was outstanding. I really enjoyed working on business analysis and learned so much about technical writing.,positive,1.0,3.9,excited,19,133,0,0,Some Experience,12 weeks,False,True
FB_01054,2024-11-16 00:00:00,Data Science,End-of-Program Survey,It was a standard internship experience. I completed my assignments in Data Science.,neutral,0.56,2.5,objective,13,84,0,0,Some Experience,12 weeks,False,True
FB_01055,2024-03-04 00:00:00,Data Science,Weekly Check-in,My mentor was great teacher. The Data Science team provided excellent guidance throughout the program.,positive,0.89,4.3,excited,15,102,0,0,First Internship,16 weeks,False,True
FB_01056,2024-11-09 00:00:00,Marketing,Mid-term Review,I would highly recommend this program to others. The mentor support made it a wonderful experience.,positive,0.78,4.2,enthusiastic,16,99,0,0,First Internship,16 weeks,False,True
FB_01057,2024-09-24 00:00:00,Business Analytics,End-of-Program Survey,"Unfortunately, the internship was challenging. I faced challenges with mentor availability.",negative,0.15,2.0,frustrated,11,91,0,0,First Internship,12 weeks,False,False
FB_01058,2024-11-24 00:00:00,Marketing,Weekly Check-in,I would highly recommend this program to others. The company culture made it a wonderful experience.,positive,0.72,4.9,satisfied,16,100,0,0,Some Experience,12 weeks,False,True
FB_01059,2024-09-02 00:00:00,Data Science,Mentor Meeting,My mentor was extremely supportive. The Data Science team provided excellent guidance throughout the program.,positive,0.65,4.4,grateful,15,109,0,0,First Internship,8 weeks,False,True
FB_01060,2024-05-28 00:00:00,Software Engineering,Mid-term Review,"The Software Engineering program needs improvement. Specifically, the feedback mechanism was disappointing.",negative,0.27,1.0,suggestive,12,107,0,0,Some Experience,8 weeks,False,False
FB_01061,2024-12-25 00:00:00,Research,Exit Interview,The internship experience was outstanding. I really enjoyed working on business analysis and learned so much about Python programming.,positive,0.92,5.0,enthusiastic,19,134,0,0,First Internship,16 weeks,False,True
FB_01062,2024-09-18 00:00:00,Software Engineering,Exit Interview,The company culture is supportive and growth-oriented. I felt supported and valued during my time here.,positive,0.76,4.5,enthusiastic,16,103,0,0,Some Experience,12 weeks,True,True
